doc_id,chunk_id,chunk_index,idioma,texto_analise,idioma_detectado_light
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0020,20,pt,"Speaker 2 - 23:28
 
 Como que é, Larissa, com você? Fala pouquinho, Larissa, quietinha. 
 
 
 
 
 
Speaker 4 - 23:32
 
 Para mim, acho que é pouco isso que as meninas falaram. Tento optar pela opção mais sustentável. Então, se 
tem duas opções, mesmo que uma opção seja pouquinho mais cara, não seja o triplo do preço, eu sempre tento 
optar pela opção sustentável. Também, na minha cabeça, seria uma forma de incentivar que essa indústria 
continue florescendo. E que a gente continue tendo essas opções e que essas opções fiquem cada vez melhores 
e que as empresas também se sintam incentivadas a fazerem produtos melhores e mais sustentáveis. 
 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
12 / 82
 
 
 
 
Speaker 2 - 24:18
 
 O que seriam as opções mais sustentáveis? Me dê exemplo para eu entender. 
 
 
 
 
 
Speaker 4 - 24:26
 
 Para mim, que é pouco essa questão de ter baixo impacto no meio ambiente, coisas com renovação sustentável, 
uma economia mais circular, talvez. Para mim é nesse sentido. Se a embalagem não é reciclável, eu já fico com 
aquela dúvida. Será que eu como? Será que eu preciso disso mesmo? Talvez eu possa fazer essa",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0029,29,pt,"dá. 
 
 
 
 
 
Speaker 6 - 34:19
 
 Agora eu vou ficar, sei lá, 15 dias, preciso levar o shampoo inteiro. Vou ficar dois dias, posso pôr num potinho 
menor. Não tem ainda todo esse contratempo, né? 
 
 
 
 
 
Speaker 2 - 34:32
 
 Por tudo isso que vocês estão falando, como é que é pra vocês usarem produto como esse? Como é que vocês se 
entendem, né? Quer dizer, usando produto assim... Como é que bate a cabeça? 
 
 
 
 
Speaker 5 - 34:45
 
 Acho que dá uma tranquilidade, assim, em relação à consciência, porque além do produto ser bom, qualidade 
legal, porque também é ruim você comprar uma coisa que você vai pensar no meio ambiente e tudo, mas também 
Você vai ficar totalmente na mão, aí já fica complicado. Mas nesse caso desse xampum, Barra, além de ser 
realmente uma qualidade excelente, faz muita espuma, hidrata do jeito que fala e etc., ainda você fica, nossa, eu tô 
ajudando pra caramba o meio ambiente, eu tô realmente fazendo o que eu queria. Então, acho que é bem bacana 
isso, muito bacana mesmo. Que o produto traz muita qualidade independente de como ele estiver, de como for. 
Então, acho que é bem bacana isso. 
 
 
 
 
 
Speaker 2 - 35:38
 
 A gente sente participando,",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0033,33,pt,"Speaker 4 - 39:01
 
 Não sei, acho que foi quando eu comecei a adentrar mais nesse assunto, do tipo, mas tá bom, esse é o primeiro 
passo, de tipo, vamos tirar a água do xampu. E aí foi quando acho que começou a abrir os meus olhos para isso, o 
que eu posso fazer além, porque como foi muito simples mudar o hábito do xampu com água para o xampu sem 
água, eu falei, o que mais é simples assim que pode fazer algum tipo de diferença? Aí que eu comecei a pesquisar 
sobre esses sabonetes poluentes, foi quando eu também comecei a fazer a compostagem, sabe? Tipo, o que eu 
posso fazer para dar passinho para frente? 
 
 
 
 
 
Speaker 2 - 39:46
 
 Te abriu a cabeça, né? Nesse sentido que você começou a entrar nesse universo. E as outras, como que 
conheceram? Como chegaram, né? 
 
 
 
 
Speaker 5 - 40:00
 
 Eu conheci através de uma amiga minha que comentou, e aí eu acabei ficando bem curiosa com o produto, e fui 
atrás para poder comprar, experimentar e ver se era isso mesmo. Foi basicamente assim que eu conheci. 
 
 
 
 
 
Speaker 2 - 40:17
 
 O que a tua amiga falou que te interessou? 
 
 
 
 
Speaker 5 - 40:20
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0044,44,pt,"ntra no resto? 
 
 
 
 
 
Speaker 6 - 51:36
 
 É, eu acho que foi o que eu te falei, se ela tá sempre inovando, né, ela começou a apresentar produtos novos, né, 
ela se adequa ao mundo, né, do jeito que o mundo está andando, então o mundo está para mais sustentável. Bom, 
já lancei embalagem sustentável, já estamos fazendo com produtos naturais. O que eu posso fazer agora? Então, 
agora eu posso não criar lixo. Então, eu vou entrar com produto que não crie lixo, produto que tenha qualidade 
natura e ajuda a missão de sustentabilidade da empresa. 
 
 
 
 
 
Speaker 2 - 52:10
 
 Lari, como que você vê essa questão que você trouxe, né? De achar que é até mais do que os outros? 
 
 
 
 
 
Speaker 4 - 52:17
 
 Acho que é pouco pelo que já foi dito, né? As cores, as formas, da marca mesmo, que são aqueles anéis, que é 
uma coisa bem orgânica. Então a sensação disso, a paleta de cores, que puxa mais para essas cores naturais, 
bege, verde, marrom. Para mim, acho que foi pouco isso. Depois, me deu essa sensação de... De ser sustentável 
era além da descrição do produto, porque aqui é feito com 90% de produtos com origens, sei lá como que eles 
colocam no site, mas seria de origem",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0045,45,pt,"el 
era além da descrição do produto, porque aqui é feito com 90% de produtos com origens, sei lá como que eles 
colocam no site, mas seria de origem sustentável, origem natural, foi pouco disso. 
 
 
 
 
 
Speaker 2 - 53:07
 
 Você falou que viu propaganda no Instagram, alguém viu propaganda desse produto, ou chamada, ou alguma 
coisa? 
 
 
 
 
Speaker 5 - 53:17
 
 Não. 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
27 / 82
 
 
 
 
 
Speaker 4 - 53:18
 
 Foi mais uma explicação mesmo, 
 
 
 
 
 
Speaker 6 - 53:25
 
 Né? 
 
 
 
 
Speaker 5 - 53:25
 
 Foi. Boca a boca. 
 
 
 
 
 
Speaker 2 - 53:29
 
 Boca a boca, né? E a Lari, o que achou da propaganda? Chegou a te atrair para você conhecer? 
 
 
 
 
 
Speaker 4 - 53:39
 
 Eu não me lembro mais, mas acho que o que me atraiu foi ser da natura, mais do que ser... Shampoo em barro, me 
pareceu mais ou menos sustentável. Acho que apareceu que era da Natura, mas que era uma marca nova. Tanto é 
que quando você clica no perfil no Instagram, era perfil novo, tinha pouquíssimos seguidores. Aí eu falei, gente, 
será que é verdade isso? Aí que eu fui atrás e falei, parece que é verdade mesmo, vou",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0075,75,pt,"Vamos imaginar que a gente transforma essa marca Biome numa 
pessoa. Vamos imaginar que ela virou uma pessoa, vai entrar aqui na nossa reunião. Como será que a pessoa 
Biome... Vamos viajar. Também, o que ela faz da vida, vamos fazer essa brincadeira. 
 
 
 
 
 
Speaker 6 - 01:24:14
 
 Eu acho que é uma pessoa cem por cento natural, que tem composteira, tem lixo reciclável, tem absolutamente 
tudo em casa, pra não desperdiçar nada, é a pessoa que faz doce da casca da laranja, sabe? Que que não joga 
nada fora, porque a casca da laranja não pode pra composteira, então ela tem que dar. 
 
 
 
 
 
Speaker 4 - 01:24:33
 
 Jeito de fazer alguma coisa. 
 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
56 / 82
 
 
 
 
 
Speaker 6 - 01:24:35
 
 E é a pessoa que tenta não enfiar água abaixo em ninguém, mas falar para todo mundo sobre a sustentabilidade, 
mostrar para o mundo o que é mundo mais sustentável e falar que a mesma coisa que você pode ter sendo 
sustentável, como que é? Sendo nem aí para o mundo, você pode ser, então você pode ter as mesmas coisas com 
as coisas da mesma qualidade ligando para o meio ambiente, fazendo com que esteja tudo bem.",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0080,80,pt,"Speaker 2 - 01:29:08
 
 Barras remetem a seixos e foram desenhadas com precisão para serem empilhadas, facilitando a dinâmica de 
uso e de forma que cada barra se encaixe perfeitamente na mão. Práticas e não vazam no transporte. Eficiência e 
rendimento superior a produtos líquidos tradicionais. O shampoo tem rendimento quase duas vezes superior ao 
líquido, já o condicionador oito vezes maior. Alta performance e naturalidade máxima. Naturalidade máxima, 
produtos com no mínimo noventa e sete por cento dos ingredientes de origem natural. E aqui tem umas imagens 
do produto aqui o sabonete cremoso, aqui é o condicionador, tá escrito errado aqui, é o condicionador, em barra, 
né, o sabonete cremoso, o shampoo hidratante, o shampoo de uso diário, o sabonete esfoliante e o acessório que 
a gente falou. 
 
 
 
 
 
Speaker 4 - 01:29:57
 
 Eu queria que você me falasse. 
 
 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
61 / 82
 
 
Speaker 2 - 01:29:58
 
 Pouco dessa forma que eles estão apresentando, o que vocês sentam, o que vocês pensam, como que transmite 
pra vocês. 
 
 
 
 
Speaker 5 - 01:30:07
 
 Perfeito, né? 
 
 
 
 
Speaker 3 -",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0084,84,pt,"Speaker 4 - 01:32:35
 
 Essa vez eu gostaria de saber como que exatamente é isso, como que ao comprar este produto a gente ajuda no 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
65 / 82
reflorestamento das coisas, é a doação, é a natura plantar. 
 
 
 
 
 
Speaker 2 - 01:32:54
 
 Ou seja, é uma coisa que te dá curiosidade, nesse sentido. 
 
 
 
 
 
Speaker 4 - 01:32:59
 
 Sim. Para mim, eu também gostei de saber que as embalagens eram compostáveis. 
 
 
 
 
 
Speaker 2 - 01:33:10
 
 Essa informação aqui ó, naturalidade máxima, produtos com no mínimo 97% dos ingredientes de origem animal, o 
que vocês acham? 
 
 
 
 
Speaker 5 - 01:33:20
 
 Bem legal, eles estão usando muito menos, como que é, coisas artificiais, química, dentro do produto, que para o 
nosso cabelo é maravilhoso, para nossa saúde é maravilhoso, e para o ambiente não tem nem o que falar, né? Eu 
acho que é bem legal. 
 
 
 
 
 
Speaker 6 - 01:33:39
 
 Eu acho que é uma coisa que eu já esperava da Natura. 
 
 
 
 
 
Speaker 2 - 01:33:42
 
 Isso aqui já esperava, ou seja, tá dentro. 
 
 
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
66 /",mixed
doc_a11e5233b2bda4e2,doc_a11e5233b2bda4e2_ch_0097,97,pt,"026 - 9:55 PM
78 / 82
 
 
 
 É, e também a gente tem pouco de aquelas reverberações de água, quando você faz uma ação e essa ação, sei lá, 
ecoa para fora. Aquela ação, ela... É, exato. Acho que é isso. Esse eco, exato. 
 
 
 
 
 
Speaker 2 - 01:46:08
 
 Eco, vai ampliando para outras coisas. Bom, eu estou só vendo se tem alguma pergunta aqui. Acho que não. Só 
pra gente fechar, então. Pra vocês me fecharem tudo que a gente falou. Como é que, então, vocês avaliam, né? 
Resumindo essa linha. Como é que vocês avaliam, resumindo a linha de hoje? 
 
 
 
 
 
Speaker 6 - 01:46:30
 
 Que é uma linha inovadora, uma linha sustentável e uma linha de qualidade. Que hoje é muito difícil a gente achar 
em tudo, né? É difícil ter uma linha que apresente tudo. E pra mim, tá ótimo. 
 
 
 
 
 
Speaker 4 - 01:46:48
 
 Concordo. 
 
 
 
 
Speaker 5 - 01:46:50
 
 Acho que é isso também. 
 
 
 
 
 
Speaker 2 - 01:46:53
 
 Se vocês podem dar conselho para quem pensou nessa linha, qualquer que fosse o conselho, o que vocês 
dariam? 
 
 
Speaker 6 - 01:47:00
Meeting Title: Q3_Biome_1204_09h00.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
79 / 82
 
 
 
 Colocar novas fragrâncias em uma embalagem mais",mixed
doc_813751e4679e395b,doc_813751e4679e395b_ch_0003,3,pt,"aker 3 - 02:41
 
 Boa tarde. 
 
 
 
 
Speaker 2 - 02:42
 
Meeting Title: Q4_Biome_1204_14h30.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
1 / 72
 
 Tudo joia? Tudo bem? 
 
 
 
 
 
Speaker 4 - 02:44
 
 Boa tarde. 
 
 
 
 
Speaker 3 - 02:45
 
 Boa tarde. 
 
 
 
 
 
Speaker 2 - 02:47
 
 Bem-vindas e bem-vindos. Obrigada por estarem aqui. Muito legal contar com a colaboração de vocês. Eu sou a [NOME], vou ficar com vocês aqui hoje na nossa reunião. Então, a primeira coisa que eu falo, muito importante, né? 
Vocês já viram o vídeo de como é que é mais ou menos, mas é legal falar, que essa reunião, né? Esse tipo de 
pesquisa é uma coisa pra ser bem gostosa, de bate-papo, de troca de opinião, né? Então, é papo, a gente tá online 
aqui e tudo, mas é como se a gente estivesse numa mesa e aí cada fala, enfim, na hora que tiver vontade, enfim, é 
bom que seja bem formal, bem gostoso de bate-papo, tá bom? 
 
 
 
 
 
Speaker 2 - 03:25
 
 Quero lembrar que eu, né, o pessoal todo aqui, faz parte de uma empresa de pesquisa, a gente trabalha com isso, 
então o nosso objetivo é sempre pôr a sua opinião no consumidor, ouvir, aprender com vocês. A gente não é de 
uma empresa que fabrica qualquer",mixed
doc_813751e4679e395b,doc_813751e4679e395b_ch_0019,19,pt,"que as pessoas faziam, sabe? Às vezes uma situação desagradável aqui no meu prédio, de 
lixo, porque a gente estava num momento mais frágil, então às vezes ajudar o vizinho mais idoso com o lixo, 
como que fica, briga no [ENDERECO], aquilo, vai todo mundo em casa, Eu acho que isso me fez realmente, às 
vezes, ter mais sensibilidade para olhar para as coisas nesse momento. 
 
 
 
 
 
Speaker 2 - 19:43
 
 Desculpa, 
 
 
Speaker 3 - 19:50
Meeting Title: Q4_Biome_1204_14h30.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
13 / 72
 
 A Ana cortou. 
 
 
 
 
 
Speaker 2 - 19:51
 
 Giovana, como é que é? 
 
 
 
 
 
Speaker 6 - 19:52
 
 Não entendi também, perdão. 
 
 
 
 
 
Speaker 2 - 19:54
 
 Só para saber, como é que é a questão para você, do que a gente está falando? 
 
 
 
 
 
Speaker 6 - 19:59
 
 Então, isso pra mim foi, vem mudando com o passar do tempo, porque como a Mariana falou, no prédio dela, eles, 
por exemplo, durante a pandemia, eu conheci vizinhos que eu nunca tinha visto. Então a gente passa a observar, a 
ver o mundo, começamos a ver o mundo de uma forma diferente. E como eu falei, eu mudei de [ENDERECO]
recentemente, e eu vejo que aqui eles tratam tudo de uma forma",mixed
doc_813751e4679e395b,doc_813751e4679e395b_ch_0055,55,pt,"Meeting created at: 18th Mar, 2026 - 9:55 PM
36 / 72
 
 Mais de uma vez, biome? 
 
 
 
 
Speaker 5 - 58:44
 
 Já, já comprei condicionador, shampoo, Uma das coisas que eu mais adorei foi o sabonete esfoliante, que pra 
mim, assim, virou queridinho meu. 
 
 
 
 
 
Speaker 2 - 58:59
 
 É muito bom. 
 
 
 
 
Speaker 5 - 59:03
 
 Se alguém quiser experimentar, fica a dica. Tudo na loja. Online eu nunca comprei. 
 
 
 
 
 
Speaker 2 - 59:10
 
 Por que razão? 
 
 
 
 
Speaker 5 - 59:12
 
 Olha, Ana, eu acho que... Pela praticidade de ser aqui do lado da minha casa e como é produto diferente. Eu acho 
que é uma experiência legal você também ver pegar sentir o cheiro. Pode ser que daqui para frente na hora que 
for comprar já para deixar guardado até compre online para facilitar mas acabou sendo hoje total presencial total 
na loja que aqui do lado de casa que eu compro. 
 
 
 
 
 
Speaker 2 - 59:45
 
 A Giovana até toparia comprar online, né, que você falou, Giovana? 
 
 
Speaker 6 - 59:48
Meeting Title: Q4_Biome_1204_14h30.m4a Meeting created at: 18th Mar, 2026 - 9:55 PM
37 / 72
 
 
 
 Eu até pesquisei pra comprar novamente, mas não entrega. Eu vi que toda vez que você coloca lá no",mixed
doc_813751e4679e395b,doc_813751e4679e395b_ch_0074,74,pt,"espuma, da lavagem, já que a gente... 
 
 
 
 
 
Speaker 4 - 01:19:38
 
 Eu gosto bastante. Eu gosto bastante do cheiro também. 
 
 
 
 
Speaker 5 - 01:19:44
 
 Para mim ele espuma bem o suficiente e limpa muito bem. O shampoo para mim é o melhor. Entre o shampoo e o 
condicionador eu prefiro muito mais o shampoo porque ele resolve muito a questão do meu cabelo, da 
oleosidade, tudo. Eu gostei muito. 
 
 
 
 
Speaker 3 - 01:20:04
 
 Eu acho que sim, a questão de espuma é pouquinho mais questão de hábitos nossos, de a gente ter espuma e 
achar que isso está associado à limpeza. Então, assim, é uma coisa que eu acho que não é tão relevante, porque a 
gente sabe que vai depender, de novo, por falar da água sempre, que é uma parte da equação, mas é Eu acho que 
talvez a gente tenha pouquinho mais de consciência que o resultado final é mais importante que a espuma ou 
qualquer coisa. 
 
 
 
 
 
Speaker 2 - 01:20:38
 
 Outros pontos aqui, vamos começar por esse texto. Outros pontos, muitos deles vocês falaram, muitos deles 
foram coisas que vocês já trouxeram. Tem alguma outra questão aqui que chamou a atenção? 
 
 
 
 
Speaker 3 - 01:20:50
 
 Eu gosto dessa parte do sistema",mixed
